video_14	BK	16	2,3,2,3,2,2,3,3,2,4,3,4,3,4,5,3,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,3,3,3,2,3,2,2,2,2,2,1,1,2,2,2,2,3,2,3,3,4,4,2,4,4,4,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,3,3,3,3,2,2,2,2,2,2,1,1,2,2,3,3,2,3,3,2,3,4,4,4,4,3,3,4,4,5,5,5,5,5,5,5,4,5,4,5,5,4,5,4,5,4,4,4,4,4,3,3,4,3,3,2,1,2,2,2,1
video_14	BK	17	1,1,2,1,2,2,2,3,3,3,4,4,3,3,4,4,5,5,5,4,5,4,5,5,5,5,5,5,5,4,5,3,5,4,5,4,5,4,4,4,3,3,3,3,3,3,2,2,1,1,1,1,2,1,3,2,3,3,3,4,4,4,4,5,5,5,4,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,4,3,5,3,4,4,3,4,3,3,2,2,1,1,2,1,1,2,2,2,2,2,2,3,4,3,4,4,4,5,4,5,4,4,4,5,5,5,5,5,5,5,4,5,4,5,5,5,4,5,4,3,4,4,5,3,3,3,3,1,2,2,2,2,2,2
video_14	BK	18	1,1,1,1,1,2,1,2,3,3,3,3,4,4,4,5,4,5,4,4,4,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,4,4,4,3,3,4,3,1,2,2,2,2,2,1,2,2,2,2,3,3,2,3,4,4,4,4,4,4,5,4,4,4,5,5,5,5,5,5,5,5,4,4,5,4,5,4,5,5,4,3,4,3,4,3,3,3,2,2,2,2,2,2,2,2,1,1,2,2,2,3,2,3,3,4,4,4,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,4,4,3,3,3,3,3,2,2,1,1,1,1
video_14	BK	19	1,1,2,2,1,2,3,2,2,3,4,3,3,4,4,3,5,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,4,3,2,2,2,1,1,1,1,1,1,2,2,2,3,3,4,3,4,3,3,4,5,5,4,5,5,4,5,5,5,5,4,5,5,5,5,4,4,5,4,5,4,4,3,3,4,3,4,3,3,3,3,2,1,2,2,2,1,2,1,1,2,2,2,3,3,2,3,4,5,4,4,4,4,4,5,5,4,4,5,4,5,4,5,5,4,5,5,4,5,5,5,4,5,4,4,4,4,3,3,3,2,2,3,2,2,1,1
video_14	BK	20	1,1,2,3,2,2,2,2,2,2,3,3,4,4,4,4,5,4,5,5,5,5,5,4,4,5,5,5,5,4,4,5,4,5,5,5,4,4,3,4,2,2,3,3,3,2,1,1,1,1,1,2,1,1,2,2,4,3,3,3,3,4,4,4,4,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,3,3,3,4,3,3,3,2,2,1,2,1,1,2,2,1,4,2,3,4,3,4,3,5,4,5,4,5,5,5,4,5,4,4,5,5,5,4,4,5,5,4,5,4,4,5,5,4,4,4,4,3,3,2,4,2,2,2,1,1,2,1
video_15	BT	1	1,1,1,3,2,3,3,1,2,3,3,3,4,5,5,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,4,5,4,4,4,3,3,3,2,3,2,2,2,2,1,1,1,1,3,1,2,2,2,3,3,3,4,5,5,4,5,4,5,5,5,5,5,5,5,5,4,5,5,4,4,5,4,4,5,5,4,3,4,4,3,3,3,3,4,3,2,2,1,1,2,1,1,2,2,2,3,2,3,3,3,3,4,3,4,4,5,4,4,4,5,5,5,5,5,5,5,5,4,5,4,4,5,5,5,4,3,5,3,2,4,3,2,3,2,2,1,2,1,1,1
video_15	BT	2	1,1,2,2,2,3,3,2,3,3,3,3,3,5,4,4,4,4,4,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,3,3,2,2,3,3,3,2,1,1,1,1,1,1,2,1,3,3,2,3,3,3,3,4,4,4,4,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,3,4,4,4,2,3,3,1,2,2,2,1,1,2,1,2,2,1,2,2,2,4,4,5,4,4,4,4,4,4,4,5,4,5,5,4,4,4,5,5,5,5,5,5,4,5,5,4,4,4,4,2,3,3,2,2,2,3,2,1,1,1
video_15	BT	3	1,2,1,2,2,2,2,2,3,4,4,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,3,4,4,4,3,3,3,3,3,3,2,2,2,1,1,1,2,2,2,3,3,3,2,3,4,4,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,3,3,2,3,2,3,3,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,2,5,4,5,4,3,4,4,5,4,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,4,3,3,4,3,2,2,3,3,2,1,1,2
video_15	BT	4	1,1,1,1,1,2,3,4,3,3,4,3,4,4,3,4,5,4,5,4,5,5,4,5,5,5,5,5,5,4,5,4,4,5,4,4,4,4,4,3,2,3,3,2,3,1,2,2,2,1,1,2,1,2,2,2,3,2,3,2,3,3,4,4,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,4,4,4,3,4,3,3,3,3,2,3,2,1,1,1,1,1,1,2,2,3,2,3,2,3,4,3,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,4,3,4,5,3,3,3,3,2,3,2,2,2,2,1,2
video_15	BT	5	1,2,1,2,2,2,2,3,3,3,3,3,4,5,4,3,4,4,5,4,5,5,4,5,5,5,5,5,4,5,5,4,5,5,4,4,4,4,4,3,3,2,2,2,2,2,2,2,2,1,1,2,1,1,3,1,3,2,2,4,3,4,4,4,4,5,5,5,5,4,5,5,4,5,5,5,4,5,5,5,5,5,4,4,5,3,4,3,3,4,2,3,3,2,2,2,2,2,1,1,1,1,1,2,2,2,3,2,3,3,4,3,4,3,4,3,4,5,4,5,5,4,5,5,5,5,5,4,5,5,4,5,4,4,5,4,5,4,4,3,3,4,3,3,2,2,2,3,1,1
video_15	BT	6	1,1,1,2,2,2,3,2,3,3,3,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,3,4,3,4,3,3,2,2,1,1,1,1,1,1,1,2,3,2,2,3,3,4,4,5,4,4,3,4,5,5,4,4,5,4,5,5,5,5,4,5,5,5,4,4,5,5,5,4,4,4,4,3,4,3,3,3,3,1,1,1,2,1,1,2,2,2,2,2,3,4,2,3,3,4,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,4,5,4,4,3,4,3,3,3,4,2,2,2,2,1,2,2,2
video_15	BT	7	1,2,1,1,2,2,4,2,3,3,3,4,3,5,4,5,4,5,5,5,5,5,5,5,5,5,4,4,5,4,4,5,4,5,4,4,4,5,3,3,4,3,3,3,2,2,3,3,2,1,1,2,2,2,2,4,4,3,2,4,4,3,4,3,5,4,5,4,5,5,5,4,5,5,5,5,4,5,5,5,4,5,4,4,4,4,4,3,4,4,3,4,2,3,3,2,3,1,2,1,1,1,1,1,1,2,3,3,4,3,4,4,5,5,4,5,5,5,5,5,4,5,5,4,5,4,5,4,5,5,5,4,5,4,4,4,5,5,3,4,3,3,3,2,3,2,1,1,2,1
video_15	BT	8	1,2,1,2,2,2,2,2,4,3,3,4,3,4,4,4,4,5,4,5,4,5,5,5,5,5,4,5,5,5,4,5,5,5,5,4,5,4,4,4,3,4,3,3,2,2,2,2,1,1,1,1,2,1,2,1,2,3,3,3,4,3,4,4,4,4,4,5,5,5,5,4,5,5,5,5,4,5,5,4,5,4,4,5,4,4,3,3,4,3,3,4,3,3,2,3,2,1,1,1,2,2,1,2,3,3,3,2,3,3,3,4,4,4,4,4,4,5,4,5,4,5,5,4,5,5,5,5,4,4,4,5,4,4,4,5,5,3,4,3,3,3,2,3,2,2,2,2,2,1
video_15	BT	9	1,1,1,2,2,1,3,3,3,3,4,4,3,3,4,4,5,5,4,5,5,5,4,4,5,4,5,5,4,5,5,4,5,4,5,4,4,4,4,3,3,3,3,2,3,3,2,1,1,1,1,2,2,2,2,2,4,3,3,3,3,3,4,4,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,3,4,3,3,3,4,3,3,2,2,2,2,2,2,1,1,1,2,3,2,1,2,3,3,3,4,4,5,4,4,4,3,4,4,5,5,5,5,4,5,4,5,5,5,4,5,5,5,5,5,4,4,4,4,4,3,3,3,2,2,2,1,1,1,1
video_15	BT	10	1,1,1,2,3,3,3,2,3,3,3,3,4,5,4,5,4,5,5,4,5,5,4,4,5,5,5,5,4,5,5,5,4,4,4,4,4,4,3,4,3,4,4,3,3,2,2,2,2,2,1,1,2,2,2,2,2,3,3,2,3,4,3,4,4,4,4,4,5,4,5,5,5,5,4,5,5,5,5,5,5,4,4,4,4,3,5,4,5,4,3,3,3,3,2,2,2,2,1,1,1,2,2,2,1,2,3,2,3,4,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,4,2,3,3,3,3,3,2,2,3,1,1,1,1
video_15	BT	11	1,1,1,2,3,2,3,3,3,3,3,3,4,4,3,3,4,4,5,5,4,5,5,5,4,5,4,5,5,5,5,4,5,5,4,5,5,4,4,4,3,2,2,3,3,1,2,2,2,1,1,1,1,3,2,2,3,2,3,3,3,3,4,4,4,3,3,4,5,5,4,5,4,5,5,5,4,5,5,4,4,5,5,4,5,4,4,5,4,4,3,3,3,3,3,2,1,3,1,1,1,2,1,3,2,3,2,3,4,4,4,3,4,5,4,4,5,5,4,4,5,5,5,5,5,5,4,5,5,5,5,5,4,4,4,4,4,4,3,4,3,3,2,3,3,2,2,2,1,1
video_15	BT	12	1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,4,5,4,4,4,5,4,4,4,4,4,2,3,2,2,2,2,3,1,1,1,2,1,2,2,2,2,3,2,3,4,4,5,5,5,4,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,4,5,4,4,4,4,4,3,3,3,2,3,3,3,1,2,2,2,1,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,3,4,3,3,3,2,3,3,3,3,2,2,1,1
video_15	BT	13	2,1,2,2,1,2,3,2,3,2,3,4,4,4,5,4,4,5,5,5,5,5,5,4,5,4,5,4,4,5,5,5,4,5,4,4,4,4,4,3,4,2,3,2,2,2,2,1,2,1,1,2,2,2,2,2,3,3,2,4,3,4,4,4,5,4,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,2,3,3,3,3,3,2,2,1,1,2,1,1,2,1,2,2,2,3,3,3,3,4,5,3,5,4,4,4,5,4,5,4,5,4,5,5,5,4,4,5,5,5,4,5,4,4,4,4,4,4,4,4,3,2,2,1,2,2,1,1
video_15	BT	14	2,1,1,2,2,2,2,3,3,3,3,3,4,3,4,4,4,4,4,4,5,4,4,5,4,4,5,5,4,5,5,4,5,5,4,4,4,4,3,3,3,2,3,3,3,2,3,1,2,1,1,2,2,1,2,2,2,3,4,3,3,4,3,5,4,4,3,4,4,5,4,5,5,5,5,5,5,5,5,5,4,4,4,5,3,5,5,4,3,4,3,2,3,3,3,3,2,2,1,1,2,2,1,2,2,2,3,3,3,4,4,4,4,5,3,4,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,4,5,4,5,3,3,3,3,4,3,4,3,4,3,3,2,1,2,1
video_15	BT	15	1,1,1,1,2,2,2,3,2,3,3,4,4,5,4,4,5,5,5,5,5,5,4,5,5,5,5,4,4,5,5,4,5,5,5,4,4,4,4,3,4,3,3,2,3,2,3,1,2,1,2,1,1,2,2,2,3,3,2,2,4,4,5,4,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,4,5,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,2,2,3,2,3,3,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,4,4,4,5,4,3,4,4,3,3,2,3,2,2,1,2,2,1
video_15	BT	16	1,2,1,2,2,2,3,3,4,4,3,2,4,4,4,5,4,5,5,4,4,5,5,5,5,5,5,4,5,5,5,4,5,4,4,5,4,4,4,3,3,2,3,2,3,2,2,1,1,1,1,1,1,1,2,3,3,4,3,3,3,4,4,5,4,4,4,5,4,5,5,5,5,4,4,5,5,5,5,4,5,4,5,4,3,4,5,4,4,3,3,3,3,2,2,3,2,2,1,2,2,1,1,2,3,3,3,3,4,3,4,2,4,3,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,3,3,3,3,3,2,2,3,1,2,1,2
video_15	BT	17	2,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,4,4,5,5,5,4,5,5,5,5,5,4,5,4,4,4,5,4,3,4,3,3,2,3,2,3,2,2,1,1,2,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,4,5,4,5,5,4,5,4,5,5,5,5,5,5,4,4,4,4,4,3,3,3,2,2,2,2,1,2,1,1,3,2,1,2,4,2,3,3,4,4,4,4,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,3,5,5,5,5,3,3,4,5,4,3,4,4,3,3,3,2,1,2,1,1
video_15	BT	18	1,1,1,3,2,3,2,2,3,4,4,4,4,4,4,5,4,5,5,5,5,4,5,5,5,4,5,5,5,5,4,5,5,5,4,4,4,4,4,3,4,4,3,2,2,2,1,2,2,1,1,1,1,1,2,2,3,3,2,4,3,4,4,4,5,4,5,4,4,4,5,4,5,4,5,5,5,5,5,5,5,4,4,5,4,4,5,3,3,3,3,3,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,3,3,4,4,5,4,5,4,4,5,5,5,5,5,5,5,5,4,5,5,5,4,4,5,4,4,4,5,4,3,4,4,3,3,2,3,3,3,1,1,1,1
video_15	BT	19	1,2,1,2,2,2,2,3,4,4,3,4,4,4,4,4,5,4,4,5,5,5,4,5,5,5,5,5,4,4,5,5,5,5,4,4,4,3,3,4,3,3,2,3,2,3,2,1,2,1,1,1,1,2,2,3,2,3,4,2,3,3,4,3,4,4,4,4,5,4,5,5,4,4,5,5,5,5,4,5,5,4,5,3,4,4,4,3,4,3,3,3,2,3,2,3,2,1,2,1,2,1,2,2,1,3,2,4,2,4,3,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,4,4,4,3,3,3,2,3,3,3,3,2,1,1,1
video_15	BT	20	1,1,2,1,3,3,2,2,3,4,3,5,5,4,4,3,4,5,4,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,3,4,4,2,2,2,2,3,2,2,1,2,2,1,1,1,2,2,2,4,3,3,3,4,3,4,4,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,4,4,5,3,3,3,3,2,1,1,2,1,2,1,1,2,2,2,3,4,3,3,3,4,5,4,4,4,4,4,5,4,5,4,5,5,5,5,4,5,5,4,5,5,5,5,5,5,4,4,4,3,3,3,4,3,3,3,2,2,2,2,1
video_16	DS	1	1,1,1,1,1,2,2,3,4,3,4,3,4,4,5,5,5,5,4,5,5,5,5,5,4,4,5,4,5,4,5,5,5,5,4,4,4,4,3,3,3,4,4,2,2,1,2,2,2,1,2,1,2,1,3,2,2,2,3,3,4,4,4,4,5,4,4,5,4,4,5,5,4,5,5,5,5,5,5,5,4,4,5,5,5,4,4,3,2,4,3,3,3,3,3,3,3,2,2,1,1,1,2,3,2,3,3,2,3,3,3,3,3,4,4,4,4,5,5,5,4,5,5,5,5,5,5,5,4,5,5,4,4,5,5,4,4,4,4,3,4,3,3,3,2,2,2,2,2,1
video_16	DS	2	1,1,1,2,3,3,2,3,3,3,3,3,4,3,4,4,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,4,4,4,4,5,3,3,3,2,3,2,2,3,2,2,1,2,2,1,2,2,2,3,3,3,4,2,5,4,5,4,4,5,4,4,5,5,5,5,4,5,5,5,5,4,5,5,3,5,5,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,1,2,1,1,2,2,2,2,2,3,3,4,4,5,4,4,4,5,5,4,4,5,5,5,5,5,4,5,4,5,5,5,5,5,3,4,4,4,4,4,4,3,2,2,2,2,2,2,1,2,1
video_16	DS	3	1,1,2,2,1,3,3,2,4,4,4,3,4,4,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,2,3,2,2,1,2,1,1,1,1,1,3,1,2,3,3,4,3,4,4,5,4,5,4,4,4,5,5,5,5,4,5,5,5,4,5,5,4,4,5,4,4,4,4,5,4,3,4,3,3,3,2,2,3,2,1,2,2,1,1,2,2,2,3,2,3,2,4,3,4,4,4,5,4,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,3,4,3,3,2,3,3,2,2,1,1,2,1
video_16	DS	4	1,1,2,2,2,2,2,4,3,3,4,3,4,4,4,4,4,5,4,5,5,3,4,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,3,3,3,2,3,1,2,2,1,1,1,2,1,1,2,3,3,3,3,4,4,4,4,4,3,5,5,5,5,4,5,5,4,5,4,5,4,4,5,4,5,5,5,4,4,3,4,4,3,3,3,4,3,2,2,2,1,1,1,1,2,1,2,2,2,3,3,3,3,3,4,4,4,4,5,5,4,5,4,5,4,5,5,5,4,5,4,5,4,5,3,4,5,5,5,5,4,4,3,3,3,3,3,2,2,2,2,1,1
video_16	DS	5	1,1,1,1,2,2,3,2,4,3,3,4,4,4,3,4,5,5,4,4,5,5,5,5,5,5,5,3,5,5,5,4,4,4,4,3,4,4,3,4,4,4,3,2,3,2,2,2,2,1,1,1,1,2,1,2,3,4,3,3,4,3,4,4,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,4,4,5,4,5,4,3,3,3,4,3,3,3,3,1,3,1,1,1,2,2,2,2,2,2,3,3,4,3,4,4,3,4,4,5,4,5,5,5,4,4,5,5,5,5,5,5,4,5,4,5,5,5,5,4,3,4,4,3,3,2,3,3,2,1,2,1,2,2
video_16	DS	6	1,1,2,3,3,1,3,2,3,3,3,3,4,4,4,4,4,4,5,5,5,5,4,5,5,4,5,5,5,4,5,5,3,4,4,4,3,4,4,4,2,3,3,2,2,2,3,2,2,1,2,1,2,1,3,3,3,3,3,3,4,4,4,3,5,4,4,4,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,5,4,4,4,3,4,3,3,4,3,3,3,2,2,2,1,1,1,1,2,1,3,2,3,2,3,3,3,4,4,4,4,5,4,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,4,4,3,4,4,2,2,4,3,3,3,2,2,2,1
video_16	DS	7	1,1,1,2,2,2,3,3,2,3,3,3,3,4,4,4,4,4,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,5,3,3,3,3,3,3,3,2,2,1,1,2,2,1,2,1,2,3,3,2,2,3,3,3,4,4,4,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,4,4,4,4,2,4,4,2,3,2,3,2,1,1,1,2,1,1,1,2,3,2,3,3,4,3,3,3,4,4,5,3,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,4,3,2,2,3,2,1,1,1
video_16	DS	8	1,2,1,2,1,2,2,4,3,3,3,3,3,4,4,5,4,5,5,4,5,4,5,5,5,5,5,4,5,5,5,5,4,5,4,4,5,3,3,4,3,4,3,2,2,3,1,2,1,1,1,1,2,2,2,2,2,2,2,3,4,4,4,5,4,4,4,4,4,5,4,5,4,4,4,4,5,5,5,5,5,4,4,5,4,4,3,3,5,3,3,4,3,3,3,3,2,1,2,1,2,1,1,2,2,2,3,3,3,3,4,4,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,5,4,5,3,3,4,3,4,2,1,1,1,1,1
video_16	DS	9	1,1,1,2,2,2,3,3,3,3,4,4,3,3,4,5,5,5,4,5,5,5,4,5,4,4,5,5,5,5,5,5,4,5,4,5,4,4,4,4,3,2,3,2,2,1,2,2,1,1,2,1,2,2,2,3,3,3,2,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,2,2,3,3,2,2,2,1,2,2,2,3,2,3,3,4,4,4,4,5,5,4,4,5,5,5,4,5,5,5,4,5,5,4,5,4,5,4,4,4,4,4,4,4,4,3,3,3,3,2,3,3,2,2,1,2,1
video_16	DS	10	1,1,2,1,3,2,2,3,3,3,3,3,5,5,3,4,4,3,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,5,3,3,3,4,3,4,3,3,2,3,3,2,2,1,2,1,2,1,2,2,3,2,2,3,3,3,3,3,4,4,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,5,5,3,4,4,3,2,2,2,2,1,2,1,1,1,1,2,3,2,2,3,3,4,4,2,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,4,4,3,4,3,3,4,2,3,3,2,2,1,2,1,1
video_16	DS	11	2,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,3,3,4,3,4,3,3,2,1,2,2,3,1,1,2,2,3,2,3,2,3,4,4,4,4,4,3,4,5,5,5,5,5,4,4,5,5,5,5,5,5,5,4,4,5,4,3,4,3,4,3,4,3,3,3,3,2,2,1,2,1,2,1,1,1,2,2,2,3,3,2,3,4,4,4,4,4,4,3,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,4,4,3,4,4,3,2,3,3,2,3,1,1,1,1,1
video_16	DS	12	1,1,1,1,3,2,3,3,4,3,3,3,4,5,3,5,5,4,5,4,5,5,5,5,4,4,3,5,4,4,5,5,4,4,4,4,4,4,5,2,3,3,3,2,2,2,2,1,1,1,1,2,1,2,2,2,2,4,3,3,3,4,3,4,3,4,5,3,4,5,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,5,4,4,4,4,3,4,3,2,2,3,2,1,1,1,1,1,2,2,1,2,2,2,3,4,3,4,4,4,5,4,4,4,4,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,4,4,3,4,3,2,5,2,2,3,2,2,2,2,1,1
video_16	DS	13	1,2,1,2,1,2,2,2,3,3,3,3,3,3,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,3,3,3,3,2,3,2,2,2,2,1,1,1,2,2,3,2,3,3,3,4,3,4,5,3,4,4,4,5,4,5,4,5,4,4,5,5,5,4,5,5,5,4,4,5,5,4,3,4,4,4,3,3,3,2,2,1,2,2,2,1,1,1,2,2,2,3,3,2,3,3,4,4,4,5,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,4,5,5,4,4,4,3,5,4,4,4,3,3,3,2,1,3,2,2,2,1
video_16	DS	14	1,1,2,2,2,2,2,3,2,3,4,4,4,4,5,4,5,4,4,4,4,5,5,4,5,4,5,5,5,5,5,4,5,5,4,5,4,4,5,3,3,3,3,3,2,1,2,1,1,2,2,2,2,2,3,3,2,4,3,4,3,4,4,4,4,4,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,3,2,2,3,2,2,2,2,2,1,2,2,2,2,2,3,1,3,3,3,3,4,3,4,3,3,4,5,5,4,4,4,5,4,5,5,5,5,5,4,5,5,4,5,5,5,4,4,4,4,3,3,3,3,2,3,2,1,1,1,1
video_16	DS	15	1,1,3,2,2,2,3,3,4,3,3,3,4,4,4,4,4,4,5,4,4,4,5,4,4,5,5,5,5,4,5,5,5,5,4,5,4,4,3,3,3,3,3,4,3,3,3,2,1,2,1,2,2,2,2,2,3,2,4,3,3,4,3,5,4,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,5,4,5,5,4,5,4,3,3,3,4,2,2,3,2,2,1,1,1,1,1,3,1,2,3,2,3,2,4,3,3,4,4,4,4,4,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,3,3,2,2,2,1,1,1,1
video_16	DS	16	1,1,1,1,1,2,2,3,3,3,5,4,4,4,4,4,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,4,2,3,3,2,2,2,2,1,1,1,2,2,2,4,3,2,2,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,4,4,4,3,4,4,4,3,2,2,2,3,2,2,2,1,1,2,1,2,2,3,2,2,2,3,4,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,3,4,3,3,4,3,3,3,2,3,2,3,1,1,1,2
video_16	DS	17	2,2,1,2,2,2,1,2,2,4,3,4,2,3,5,4,5,4,4,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,5,4,4,4,4,3,4,3,2,3,2,1,1,1,2,1,2,1,2,3,2,3,3,4,4,4,4,3,4,4,5,4,4,4,5,5,5,5,5,4,5,5,4,5,4,4,5,5,5,4,4,4,4,4,3,2,3,3,2,1,3,1,1,1,2,2,1,2,3,1,2,2,2,3,4,3,4,4,4,4,3,4,5,5,4,5,5,5,3,4,5,5,4,5,5,5,5,5,5,4,4,3,4,4,4,3,3,2,3,2,2,1,1,1,1
video_16	DS	18	1,1,1,2,2,3,1,2,3,3,3,3,4,4,4,3,4,4,4,5,5,5,5,4,5,5,5,5,4,5,5,4,4,3,3,5,4,3,4,3,3,3,2,3,3,2,2,2,1,1,1,1,1,2,2,2,3,2,4,3,3,5,3,4,4,4,4,4,5,4,5,4,5,4,5,4,4,5,5,5,5,4,4,5,4,4,4,4,4,3,3,4,2,3,2,2,2,2,1,2,1,1,1,2,2,2,3,3,3,3,4,4,4,3,4,4,4,4,4,5,5,4,5,5,5,5,4,5,5,4,4,4,4,4,4,4,5,3,4,3,4,3,2,2,2,2,2,2,1,1
video_16	DS	19	1,1,1,2,2,2,2,3,3,3,3,3,4,4,5,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,3,3,4,4,3,2,4,2,2,2,1,1,1,2,1,2,2,2,2,2,2,3,3,3,4,4,4,5,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,4,5,4,5,3,3,3,3,3,1,3,2,2,1,2,1,1,2,2,2,3,3,3,2,2,3,4,4,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,4,4,5,4,3,3,4,3,3,3,2,2,2,2,2,1,1
video_16	DS	20	1,1,1,2,2,2,3,2,2,3,3,3,3,3,4,4,4,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,4,3,1,3,2,2,1,2,1,1,1,3,2,2,1,2,4,4,3,3,3,3,3,4,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,5,3,3,3,3,2,3,3,2,3,2,1,2,1,1,1,2,2,2,3,3,2,4,3,4,4,4,4,4,4,4,5,5,5,5,5,5,4,5,5,4,4,5,4,5,5,4,5,5,4,4,4,4,4,3,4,3,2,4,2,2,1,2,1
